sentiment,answer,cd,inn,nn,nns,pdt,prp,rbr,rp,vbd,wp
Positivo,"have a volunteer base who can help teach these strategies, so they can apply them within the community ",-0.4192921601778092,-0.4291724405697449,-0.9985245746671744,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,2.6708300832013507
Positivo,"have a volunteer group receiving az benefits such as unemployment, be required to learn and implement some of these strategies within our city ",-0.4192921601778092,0.0694850618065301,-0.7720933514155102,-0.0666828762803648,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,"explain why things are being changed, to create buy in from the community  ",-0.4192921601778092,-0.4291724405697449,-1.4513870211705022,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Negativo,"a resource used is a resource used, no matter who uses it  it is imperative that we are affording the same equities and opportunities to underrepresented groups as to majority groups ",-0.4192921601778092,-0.4291724405697449,-0.7720933514155102,0.9502309869951986,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,2.6708300832013507
Positivo,"in equity can we all tackle climate and resilience challenges in a united and effective front  in addition, i strongly encourage implementing food waste reduction plans to simultaneously reduce demands on landfills while feeding those in need ",-0.4192921601778092,1.5654575689353554,0.3600627648428099,0.9502309869951986,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Positivo,"also, i support tree planting re greening but must emphasize it be planned in collaboration with ecologists botanists so that a  appropriate species and b  appropriate localities for growth be maximized ",-0.4192921601778092,0.5681425641828053,-0.5456621281638462,0.9502309869951986,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Negativo,the city of tucson must provide support to their legal citizens before supporting programs for refugees and illegal immigrants,-0.4192921601778092,0.0694850618065301,-0.9985245746671744,0.9502309869951986,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,"our homelessness issues are more complex than supporting affordable housing  increased mental health public health options for the homeless need to be available  also, public showers, places where people can get clean clothes, counciling, etc ",-0.4192921601778092,-0.4291724405697449,-0.3192309049121821,1.967144850270762,-0.0909090909090908,1.0705808876853404,2.7814695558329547,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Positivo,"step 1  transparency, honesty and equity in the bid and contracting process for all departments  ",1.8047792981566573,-0.4291724405697449,-0.0927996816605181,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,reverse descrimation is still descrimination and just as wrong as any descriminating!,-0.4192921601778092,-0.92782994294602,-0.9985245746671744,-1.0835967395559285,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,"have more programs like las milpitas that s through the food bank  while there are community gardens around town, they are expensive and not very accessible ",-0.4192921601778092,0.5681425641828053,-0.7720933514155102,0.9502309869951986,-0.0909090909090908,-0.6256641551407834,2.7814695558329547,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,promoting local food production for individual households will improve food security and reduce our community s carbon footprint  ,-0.4192921601778092,-0.92782994294602,-0.0927996816605181,-0.5751398079181467,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Negativo,"the city should be careful of trying to solve all problems for the disadvantaged  many services are successfully provided by ngos non profits  it is not the city s role to be a social service agency, nor to play robin hood ",-0.4192921601778092,0.0694850618065301,-0.0927996816605181,0.4417740553574169,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,"i support human development, not segregated development  we are all one on this planet and anyone trying to put us against each other is not for human kind but for him or her self  we have to stop the madness of bashing each other and come together for a great tucson future ",1.8047792981566573,1.5654575689353554,0.812925211346138,-1.0835967395559285,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Positivo,affordability  we need to protect the most vulnerable populations by providing affordable essential services  you cannot just charge people so much for energy  rooftop solar is great  it s also very expensive ,-0.4192921601778092,-0.4291724405697449,-0.5456621281638462,0.4417740553574169,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Negativo,my natural gas bill is consistently the most inexpensive bill i get  why aren t there more questions on affordability ,-0.4192921601778092,-0.92782994294602,-0.5456621281638462,-0.5751398079181467,-0.0909090909090908,1.0705808876853404,2.7814695558329547,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,low income neighborhoods should not be the only focus of tree planting and cool roof pavements  this is a city wide proplemsand all areas of tucson need to be implemented with these infrastructures  why would this include only low income areas ,-0.4192921601778092,0.0694850618065301,0.1336315415911459,1.4586879186329804,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,stop planting palo verde trees in the city because many people are allergic to them ,-0.4192921601778092,-0.4291724405697449,-0.9985245746671744,-0.0666828762803648,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,"what do you mean by ""promote""  offering tax incentives  again, your language is so incredibly fuzzy  i see this as more of the same government rhetoric designed to make it look like someone is doing something, to make it possible to have meetings, committees, and papers written, to get publicity, and to accomplish absolutely nothing for the people ",-0.4192921601778092,1.0668000665590804,0.5864939880944741,1.4586879186329804,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,2.6708300832013507
Positivo,work with hoas that require plants to either reduce required number of plants and or promote desert plants that do not use much water ,-0.4192921601778092,-0.4291724405697449,-0.5456621281638462,0.4417740553574169,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,more regulation on golf courses that are using large amounts of water  reduce cost of solar panels  work with hoas to promote use of solar panels ,-0.4192921601778092,1.0668000665590804,-0.5456621281638462,1.4586879186329804,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,china changes out electric car batteries at changing stations which eliminates waiting long periods to charge and the need for a huge number of charging stations  roller shields and solar tube lighting should be promoted ,-0.4192921601778092,0.0694850618065301,-0.0927996816605181,1.967144850270762,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,1.9797360527882693,2.7106846182506774,-0.3744154322244884
Positivo,"the best way a government can facilitate equity in a society is by providing an excellent public education to every one  not only k 12 but also community college  they should be subsidized by the government so that the society will have the types of workers it will need in the present and future, whether it is a construction occupation, a computer tech, or a medical role, and so that young people may find productive ways to make a living ",4.028850756491124,3.061430076064181,1.7186501043527942,0.9502309869951986,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,it seems to me that the reason some parts of town are so barren is that the residents are low income and do not have the disposable income to use to pay for more than the bare minimum of water,-0.4192921601778092,1.5654575689353554,-0.3192309049121821,-0.0666828762803648,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,i don t see how a massive tree planting program for the city can ever be successful until a solution for this problem is found ,-0.4192921601778092,0.0694850618065301,-0.5456621281638462,-1.0835967395559285,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,maybe start with drought adapted native street trees that are watered at city expense  or charge low income residents low water fees if they plant desert trees ,-0.4192921601778092,0.0694850618065301,0.5864939880944741,0.9502309869951986,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,no grass orpine trees,-0.4192921601778092,-1.426487445322295,-1.2249557979188384,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,legalize and promote humanure  composting of human waste on site rather than flushing 10 gallons of precious drinking water a day! ,1.8047792981566573,0.5681425641828053,0.1336315415911459,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,"green buildings  living walls, rooftop gardens, local energy production, local water and energy reuse ",-0.4192921601778092,-1.426487445322295,-0.3192309049121821,0.4417740553574169,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,"please discourage planting green grass in a desert and stop planting new green grass in unnecessary places  green grass is awful, non native and uses so much water ",-0.4192921601778092,-0.4291724405697449,-0.0927996816605181,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Positivo,"native landscaping uses much less water, and still provides cooling effects, co2 exchange and shade ",-0.4192921601778092,-1.426487445322295,-0.7720933514155102,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,"1  recycling and composting  i do recycle plastic  as allowed , newspapers, office paper, mailings, cardboard  i also am collecting glass to take to the ward 6 office for recycling  and i take my grocery store plastic bags back to the grocery store in case they really do recycle them ",4.028850756491124,0.0694850618065301,1.9450813276044585,1.4586879186329804,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Positivo,"i do not compost because i don t have a use for it  i m concerned that a city wide compost pick up system would end up with a lot of non compostable waste, cause problems with some of our urban wildlife such as javelinas, and not be picked up often enough  ",-0.4192921601778092,2.562772573687905,0.3600627648428099,1.4586879186329804,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,6.452473060939544,-0.6869543210635278,-0.3744154322244884
Positivo,"if there was a place close to me that i could take compostable waste  food waste, yard waste  and that place was open several days a week    i would collect my compostable waste and take it there  i think the ua compost cats had a place that one can take compost    but it looks as if is shut down ",1.8047792981566573,1.0668000665590804,1.265787657849466,-0.0666828762803648,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,1.9797360527882693,-0.6869543210635278,-0.3744154322244884
Negativo,this website makes it look as if compost cats is now partnering with the city somehow and that some special people can take their waste to someplace or other  what about expanding this  and advertising it in the water bill   ,-0.4192921601778092,1.5654575689353554,0.1336315415911459,-0.0666828762803648,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,2.6708300832013507
Positivo,"2  restaurants and take out    it would be great if the city would encourage restaurants and take out places to use compostable containers  during this pandemic, i am trying to support the local restaurants that i used to go to for sit down dining, coffee, etc   and want to continue to go to!  however, the containers the food comes in is often styrofoam or plastic containers ",1.8047792981566573,1.0668000665590804,-0.5456621281638462,2.475601781908544,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,6.452473060939544,0.4455919920412072,-0.3744154322244884
Positivo,"i don t have a use for the styrofoam cups and containers    and i am drowning in lidded plastic containers  i wish i knew of a place to give the plastic containers away    i have way more than i need to store food, keep leftovers, etc  and putting those reusable plastic containers into the recycle seems a terrible waste ",-0.4192921601778092,1.0668000665590804,0.812925211346138,2.475601781908544,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Negativo,3  e scooters litter the landscape and sidewalks and are not a good solution for many of us  expand the light rail  improve the bus service and advertise it ,1.8047792981566573,-0.4291724405697449,-0.3192309049121821,-0.0666828762803648,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,"4  buses    fix the shade structures at bus stops  have you looked at those upside down umbrellas at bus stops along the expanded grant road project west of first euclid  whenever i pass them, there is no shade under them  stop installing non functioning architectural wonders by bus stops and put in real shade structures instead ",1.8047792981566573,2.562772573687905,0.812925211346138,2.9840587135463257,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Positivo,"those blue coated metal shade structures do provide shade for much of the day  think about revising those or re orienting them so they offer shade throughout the day  if you want to increase bus ridership, do something so people don t bake in our desert sun while they wait for the bus ",-0.4192921601778092,3.061430076064181,0.812925211346138,-0.0666828762803648,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Negativo,i feel this whole survey and the mayor s attempts to give government too much space in our lives is not at all beneficial to tucsonans  most of these issues should not be addressed by government ,-0.4192921601778092,0.5681425641828053,-0.0927996816605181,0.9502309869951986,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,i believe that climate change is a farce  whatever happened to the science   and i resent the mayor s attempts to make everything into a race issue  america is not a communist country and this is what this mayor wants for us ,-0.4192921601778092,0.0694850618065301,1.265787657849466,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,2.6708300832013507
Negativo,"there is a legal method of entering the united states and this mayor encourages sanctuary cities etc, showing her complete disregard for the constitution and american citizens ",-0.4192921601778092,-0.4291724405697449,-0.7720933514155102,0.4417740553574169,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Negativo,"trees require too much water and the roots impact sewer lines  food and waste is needed in our garbage to promote the breakdown of garbage in our landfills  i will put solar panels in when the lightweight, as thin as a piece of tinfoil, inexpensive panels become available ",-0.4192921601778092,1.5654575689353554,0.3600627648428099,1.967144850270762,-0.0909090909090908,2.766825930511464,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,i would like to see the commuter cars china has that are small battery powered cars promoted ,-0.4192921601778092,-1.426487445322295,-0.9985245746671744,-0.0666828762803648,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,programs that help residents and commercial owners reduce water use ,-0.4192921601778092,-1.426487445322295,-1.2249557979188384,0.4417740553574169,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,i do my own part  all other citizens and businesses should do their own part as best they can ,-0.4192921601778092,-0.4291724405697449,-0.9985245746671744,-0.0666828762803648,-0.0909090909090908,2.766825930511464,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,my wife and i are both handicapped seniors,-0.4192921601778092,-1.426487445322295,-1.2249557979188384,-0.5751398079181467,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,i live in barrio viejo and would love to see all of the above  we need sidewalks walking paths and shade  a community garden with rentable plots like in other cities would be welcomed ,-0.4192921601778092,1.5654575689353554,-0.7720933514155102,0.9502309869951986,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,i would like to make a green space in the facinity of my own home and take responsibility into my own hands,-0.4192921601778092,0.0694850618065301,-0.5456621281638462,-0.5751398079181467,-0.0909090909090908,2.766825930511464,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,i will vote for whomever has the strongest most intelligent approach to preparing us for environmental disaster before it happens ,-0.4192921601778092,0.0694850618065301,-0.9985245746671744,-1.0835967395559285,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,"i already have solar panels, i have several citrus trees and many rose bushes  i do what i can",-0.4192921601778092,-1.426487445322295,-1.2249557979188384,0.9502309869951986,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,2.6708300832013507
Positivo,water is a much bigger problem than this survey really allowed for  please take into account the reality of our overuse of water and the decreasing availability of it there wont be more for us to take eg from the colorado,-0.4192921601778092,2.562772573687905,0.812925211346138,-1.0835967395559285,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Negativo,"i m not suggesting just the low hanging fruit, but do celebrate and publicize any successes  tucson is a complex community with residents of many backgrounds, levels of education, age, income, ethnicity and other variables ",-0.4192921601778092,0.0694850618065301,0.1336315415911459,1.967144850270762,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Negativo,"sadly, the whole country is polarized with some people rejecting climate science  the city s effort will need to be nuanced and inclusive  good luck   ",-0.4192921601778092,-0.92782994294602,-0.0927996816605181,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,0.4455919920412072,-0.3744154322244884
Positivo,"hiring and training landscape crews that know how to properly prune native trees and shrubs, maintain native landscape and identify native plants ",-0.4192921601778092,-0.92782994294602,-0.7720933514155102,0.4417740553574169,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,thank you for implementing this! i am very appreciative! i look forward in getting involved ,-0.4192921601778092,-0.4291724405697449,-1.2249557979188384,-1.0835967395559285,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,1.5781383051459423,-0.3744154322244884
Negativo,"common sense is hard to find  reuse phoenix waste water, plant trees, harvest sun and rain, electrify bus routes  no batteries  don t put on a super hero cape and roll out disastrous policies in the name of the environment ",-0.4192921601778092,0.0694850618065301,1.265787657849466,0.4417740553574169,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,1.9797360527882693,-0.6869543210635278,-0.3744154322244884
Negativo,why do hoa s have more authority than the city ,-0.4192921601778092,-0.92782994294602,-1.2249557979188384,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,thank you for the survey ,-0.4192921601778092,-0.92782994294602,-1.2249557979188384,-1.0835967395559285,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,thank you for your progressive policies  this is one of the big reasons why i decided to move my family to tucson ,1.8047792981566573,-0.4291724405697449,-0.9985245746671744,-0.0666828762803648,-0.0909090909090908,2.766825930511464,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
Positivo,"keep using social media to promote existing cot rebate and other programs, it s an easy way to get the word out  thank you for planning for our future  people and planet   not profit!",-0.4192921601778092,-0.4291724405697449,-0.3192309049121821,0.4417740553574169,-0.0909090909090908,1.0705808876853404,-0.3034330424545041,1.9797360527882693,2.7106846182506774,-0.3744154322244884
Positivo,gratitude for the survey and the efforts of mayor and council ,-0.4192921601778092,-0.4291724405697449,-0.7720933514155102,-0.5751398079181467,-0.0909090909090908,-0.6256641551407834,-0.3034330424545041,-0.2566324512873682,-0.6869543210635278,-0.3744154322244884
